sessionid,medium,session_start_time,session_end_time,userid,log_in_status,session_with_order,member_tier,eventaction,pagetype,page_order,page_order_desc,page_view_in_minutes,page_duration,p_personal_care,p_skincare,p_cosmetics,p_health_care,p_body_hair_care,p_sport,p_men,p_other,p_derma,p_watsons_brand,p_bulk_buy,b_personal_care,b_skincare,b_cosmetics,b_health_care,b_body_hair_care,b_sport,b_men,b_other,b_derma,b_watsons_brand,b_bulk_buy
037FF3C137E1DF14FB9EC52867CEA5A7.twpfa35n,cpc,5/23/2020 8:45,51:00.0,a805ae2f-7b87-41e7-908a-d9896fdb4f42,N,N,anonymous,Pageview,Category,9,3,1,120,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
037FF3C137E1DF14FB9EC52867CEA5A7.twpfa35n,cpc,5/23/2020 8:45,51:00.0,a805ae2f-7b87-41e7-908a-d9896fdb4f42,N,N,anonymous,Pageview,SearchResult,10,2,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
037FF3C137E1DF14FB9EC52867CEA5A7.twpfa35n,cpc,5/23/2020 8:45,51:00.0,a805ae2f-7b87-41e7-908a-d9896fdb4f42,N,N,anonymous,Pageview,Homepage,11,1,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,Homepage,1,48,1,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,Category,2,47,1,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,Product,3,46,1,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,Category,4,44,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,Product,5,45,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,Product,6,43,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,Category,7,42,1,420,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,Category,9,39,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,Category,8,41,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,SearchResult,34,15,1,120,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,Product,11,36,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,Product,12,38,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,Homepage,13,37,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,Homepage,14,35,1,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
ADE45680E0D9F1D7D47EF4C40B968C75.twpfa47n,organic,5/23/2020 8:45,49:00.0,5ab2b279-7b2d-49b3-b26b-d32f43e88183,N,N,anonymous,Pageview,Other,6,2,1,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,Category,16,33,1,1440,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,Category,17,32,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,Category,18,31,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,Category,19,30,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,Product,23,26,4,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,Product,20,29,4,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,Product,21,28,4,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,Product,22,27,4,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,Category,25,25,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,Category,24,24,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,Category,26,21,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,Category,27,23,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,Product,28,22,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,Product,29,20,1,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,Checkout,30,19,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,Checkout,31,18,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,Checkout,32,17,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,Checkout,33,16,1,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,Other,45,4,4,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,Product,36,13,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,Homepage,35,14,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,Checkout,37,12,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,Category,38,11,1,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,Checkout,39,9,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,Checkout,40,10,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,Product,41,8,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,Category,42,6,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,Checkout,43,7,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,Homepage,44,3,4,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,Other,47,2,4,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,Category,46,5,4,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,Login,10,40,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,Product,48,1,1,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
ADE45680E0D9F1D7D47EF4C40B968C75.twpfa47n,organic,5/23/2020 8:45,49:00.0,5ab2b279-7b2d-49b3-b26b-d32f43e88183,N,N,anonymous,Pageview,Product,2,4,5,12,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
ADE45680E0D9F1D7D47EF4C40B968C75.twpfa47n,organic,5/23/2020 8:45,49:00.0,5ab2b279-7b2d-49b3-b26b-d32f43e88183,N,N,anonymous,Pageview,Category,3,5,5,12,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
ADE45680E0D9F1D7D47EF4C40B968C75.twpfa47n,organic,5/23/2020 8:45,49:00.0,5ab2b279-7b2d-49b3-b26b-d32f43e88183,N,N,anonymous,Pageview,Category,4,6,5,12,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
ADE45680E0D9F1D7D47EF4C40B968C75.twpfa47n,organic,5/23/2020 8:45,49:00.0,5ab2b279-7b2d-49b3-b26b-d32f43e88183,N,N,anonymous,Pageview,Category,1,3,5,12,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
ADE45680E0D9F1D7D47EF4C40B968C75.twpfa47n,organic,5/23/2020 8:45,49:00.0,5ab2b279-7b2d-49b3-b26b-d32f43e88183,N,N,anonymous,Pageview,Product,5,7,5,12,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
5BD65E54CEBF21A30CF97AA8F54FD9A2.twpfa37n,email,5/23/2020 8:45,23:00.0,97ee2607-dda9-48eb-9fd7-0fa9c1b3b7bf,Y,N,Member,Pageview,Other,15,34,1,720,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
ADE45680E0D9F1D7D47EF4C40B968C75.twpfa47n,organic,5/23/2020 8:45,49:00.0,5ab2b279-7b2d-49b3-b26b-d32f43e88183,N,N,anonymous,Pageview,Category,7,1,1,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
103B51B3A0FB480D93F65E47C895AA36.twpfa31n,referral,5/23/2020 8:46,46:00.0,b200de2b-035c-431b-909e-96ea17ff78f7,N,N,anonymous,Pageview,Category,1,1,1,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
6AA125730EDE8A403DCDC02C82B085AB.twpfa115n,organic,5/23/2020 8:46,49:00.0,1a1a5614-f548-46fb-86f3-ae8da83a6473,N,N,anonymous,Pageview,Homepage,1,6,1,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
6AA125730EDE8A403DCDC02C82B085AB.twpfa115n,organic,5/23/2020 8:46,49:00.0,1a1a5614-f548-46fb-86f3-ae8da83a6473,N,N,anonymous,Pageview,Category,2,4,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
6AA125730EDE8A403DCDC02C82B085AB.twpfa115n,organic,5/23/2020 8:46,49:00.0,1a1a5614-f548-46fb-86f3-ae8da83a6473,N,N,anonymous,Pageview,Product,3,5,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
6AA125730EDE8A403DCDC02C82B085AB.twpfa115n,organic,5/23/2020 8:46,49:00.0,1a1a5614-f548-46fb-86f3-ae8da83a6473,N,N,anonymous,Pageview,Category,4,2,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
6AA125730EDE8A403DCDC02C82B085AB.twpfa115n,organic,5/23/2020 8:46,49:00.0,1a1a5614-f548-46fb-86f3-ae8da83a6473,N,N,anonymous,Pageview,Homepage,5,3,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
6AA125730EDE8A403DCDC02C82B085AB.twpfa115n,organic,5/23/2020 8:46,49:00.0,1a1a5614-f548-46fb-86f3-ae8da83a6473,N,N,anonymous,Pageview,Category,6,1,1,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
CB75651FE69B012AF70D7D5280EC87C4.twpfa50n,organic,5/23/2020 8:46,46:00.0,a5fc131d-50cc-492b-aaa8-dc7d9f25d597,N,N,anonymous,Pageview,Category,1,1,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
CB75651FE69B012AF70D7D5280EC87C4.twpfa50n,organic,5/23/2020 8:46,46:00.0,a5fc131d-50cc-492b-aaa8-dc7d9f25d597,N,N,anonymous,Pageview,Homepage,2,2,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
0F412902FD6A6882F3DDB6C3CB0FF613.twpfa40n,organic,5/23/2020 8:47,50:00.0,f718335e-1826-46be-be81-9bff21f1ba35,Y,N,Member,Pageview,Homepage,1,7,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
0F412902FD6A6882F3DDB6C3CB0FF613.twpfa40n,email,5/23/2020 8:47,50:00.0,f718335e-1826-46be-be81-9bff21f1ba35,Y,N,Member,Pageview,Homepage,2,8,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
0F412902FD6A6882F3DDB6C3CB0FF613.twpfa40n,email,5/23/2020 8:47,50:00.0,f718335e-1826-46be-be81-9bff21f1ba35,Y,N,Member,Pageview,Category,6,5,6,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
0F412902FD6A6882F3DDB6C3CB0FF613.twpfa40n,email,5/23/2020 8:47,50:00.0,f718335e-1826-46be-be81-9bff21f1ba35,Y,N,Member,Pageview,Product,3,2,6,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
0F412902FD6A6882F3DDB6C3CB0FF613.twpfa40n,organic,5/23/2020 8:47,50:00.0,f718335e-1826-46be-be81-9bff21f1ba35,Y,N,Member,Pageview,Category,4,3,6,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
0F412902FD6A6882F3DDB6C3CB0FF613.twpfa40n,email,5/23/2020 8:47,50:00.0,f718335e-1826-46be-be81-9bff21f1ba35,Y,N,Member,Pageview,BlogContent,5,4,6,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
0F412902FD6A6882F3DDB6C3CB0FF613.twpfa40n,organic,5/23/2020 8:47,50:00.0,f718335e-1826-46be-be81-9bff21f1ba35,Y,N,Member,Pageview,BlogContent,7,1,6,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
0F412902FD6A6882F3DDB6C3CB0FF613.twpfa40n,organic,5/23/2020 8:47,50:00.0,f718335e-1826-46be-be81-9bff21f1ba35,Y,N,Member,Pageview,Product,8,6,6,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
23241DB2D7156CB35AA7CDB340BAEC67.twpfa50n,organic,5/23/2020 8:47,47:00.0,63f22ed5-d621-4df5-b48e-59f553831a0b,N,N,anonymous,Pageview,Category,1,1,1,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
27B33FC699C501511080A501799B8CC8.twpfa46n,cpc,5/23/2020 8:48,53:00.0,0551821b-a435-4ac6-8ce0-2b97652b10a4,Y,N,Elite,Pageview,Homepage,1,12,1,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
27B33FC699C501511080A501799B8CC8.twpfa46n,cpc,5/23/2020 8:48,53:00.0,0551821b-a435-4ac6-8ce0-2b97652b10a4,Y,N,Elite,Pageview,SearchResult,2,11,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
27B33FC699C501511080A501799B8CC8.twpfa46n,cpc,5/23/2020 8:48,53:00.0,0551821b-a435-4ac6-8ce0-2b97652b10a4,Y,N,Elite,Pageview,SearchResult,6,7,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
27B33FC699C501511080A501799B8CC8.twpfa46n,cpc,5/23/2020 8:48,53:00.0,0551821b-a435-4ac6-8ce0-2b97652b10a4,Y,N,Elite,Pageview,Category,4,9,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
27B33FC699C501511080A501799B8CC8.twpfa46n,cpc,5/23/2020 8:48,53:00.0,0551821b-a435-4ac6-8ce0-2b97652b10a4,Y,N,Elite,Pageview,Category,5,8,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
27B33FC699C501511080A501799B8CC8.twpfa46n,cpc,5/23/2020 8:48,53:00.0,0551821b-a435-4ac6-8ce0-2b97652b10a4,Y,N,Elite,Pageview,Other,3,10,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
27B33FC699C501511080A501799B8CC8.twpfa46n,cpc,5/23/2020 8:48,53:00.0,0551821b-a435-4ac6-8ce0-2b97652b10a4,Y,N,Elite,Pageview,Product,7,6,1,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
27B33FC699C501511080A501799B8CC8.twpfa46n,cpc,5/23/2020 8:48,53:00.0,0551821b-a435-4ac6-8ce0-2b97652b10a4,Y,N,Elite,Pageview,Category,8,5,1,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
27B33FC699C501511080A501799B8CC8.twpfa46n,cpc,5/23/2020 8:48,53:00.0,0551821b-a435-4ac6-8ce0-2b97652b10a4,Y,N,Elite,Pageview,Category,9,4,4,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
27B33FC699C501511080A501799B8CC8.twpfa46n,cpc,5/23/2020 8:48,53:00.0,0551821b-a435-4ac6-8ce0-2b97652b10a4,Y,N,Elite,Pageview,Category,10,3,4,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
27B33FC699C501511080A501799B8CC8.twpfa46n,cpc,5/23/2020 8:48,53:00.0,0551821b-a435-4ac6-8ce0-2b97652b10a4,Y,N,Elite,Pageview,Product,11,2,4,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
27B33FC699C501511080A501799B8CC8.twpfa46n,cpc,5/23/2020 8:48,53:00.0,0551821b-a435-4ac6-8ce0-2b97652b10a4,Y,N,Elite,Pageview,Product,12,1,4,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
86D4249ADC0357FAA649BD871A7F1800.twpfa111n,affiliate,5/23/2020 8:49,15:00.0,d0ac57d1-2298-4bd8-8ae2-4c3b9cc723a5,Y,Y,Member,Pageview,SearchResult,2,38,2,30,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86D4249ADC0357FAA649BD871A7F1800.twpfa111n,affiliate,5/23/2020 8:49,15:00.0,d0ac57d1-2298-4bd8-8ae2-4c3b9cc723a5,Y,Y,Member,Pageview,Homepage,1,39,2,30,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86D4249ADC0357FAA649BD871A7F1800.twpfa111n,affiliate,5/23/2020 8:49,15:00.0,d0ac57d1-2298-4bd8-8ae2-4c3b9cc723a5,Y,Y,Member,Pageview,Checkout,3,37,1,60,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
