sessionid,source,medium,campaign,session_start_time,session_end_time,userid,log_in_status,session_with_order,memberid,member_tier,eventaction,tstamp,pagetype,page_order,page_order_desc,page_view_in_minutes,page_duration,p_personal_care,p_skincare,p_cosmetics,p_health_care,p_body_hair_care,p_sport,p_men,p_other,p_derma,p_watsons_brand,p_bulk_buy,b_personal_care,b_skincare,b_cosmetics,b_health_care,b_body_hair_care,b_sport,b_men,b_other,b_derma,b_watsons_brand,b_bulk_buy
36F8E4535E527710A0D17634CBDE5D52.twpfa46n,google,organic,NULL,2/7/20 22:03,50:00.0,05603372-6333-4a70-9a0e-ac1b4f8b4060,Y,N,8.8118E+17,eshopper,Pageview,25:00.0,Other,40,43,8,7.5,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N
36F8E4535E527710A0D17634CBDE5D52.twpfa46n,google,organic,NULL,2/7/20 22:03,50:00.0,05603372-6333-4a70-9a0e-ac1b4f8b4060,Y,N,8.8118E+17,eshopper,Pageview,25:00.0,Other,41,40,8,7.5,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N
36F8E4535E527710A0D17634CBDE5D52.twpfa46n,google,organic,NULL,2/7/20 22:03,50:00.0,05603372-6333-4a70-9a0e-ac1b4f8b4060,Y,N,8.8118E+17,eshopper,Pageview,25:00.0,Other,42,41,8,7.5,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N
36F8E4535E527710A0D17634CBDE5D52.twpfa46n,google,organic,NULL,2/7/20 22:03,50:00.0,05603372-6333-4a70-9a0e-ac1b4f8b4060,Y,N,8.8118E+17,eshopper,Pageview,25:00.0,Other,43,42,8,7.5,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N
36F8E4535E527710A0D17634CBDE5D52.twpfa46n,google,organic,NULL,2/7/20 22:03,50:00.0,05603372-6333-4a70-9a0e-ac1b4f8b4060,Y,N,8.8118E+17,eshopper,Pageview,27:00.0,Other,45,37,5,12,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N
36F8E4535E527710A0D17634CBDE5D52.twpfa46n,google,organic,NULL,2/7/20 22:03,50:00.0,05603372-6333-4a70-9a0e-ac1b4f8b4060,Y,N,8.8118E+17,eshopper,Pageview,27:00.0,Cart,44,36,5,12,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N
36F8E4535E527710A0D17634CBDE5D52.twpfa46n,google,organic,NULL,2/7/20 22:03,50:00.0,05603372-6333-4a70-9a0e-ac1b4f8b4060,Y,N,8.8118E+17,eshopper,Pageview,27:00.0,Homepage,46,38,5,12,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N
36F8E4535E527710A0D17634CBDE5D52.twpfa46n,google,organic,NULL,2/7/20 22:03,50:00.0,05603372-6333-4a70-9a0e-ac1b4f8b4060,Y,N,8.8118E+17,eshopper,Pageview,27:00.0,Other,47,39,5,12,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N
36F8E4535E527710A0D17634CBDE5D52.twpfa46n,google,organic,NULL,2/7/20 22:03,50:00.0,05603372-6333-4a70-9a0e-ac1b4f8b4060,Y,N,8.8118E+17,eshopper,Pageview,27:00.0,Other,48,35,5,12,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N
36F8E4535E527710A0D17634CBDE5D52.twpfa46n,google,organic,NULL,2/7/20 22:03,50:00.0,05603372-6333-4a70-9a0e-ac1b4f8b4060,Y,N,8.8118E+17,eshopper,Pageview,28:00.0,Product,49,33,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N
36F8E4535E527710A0D17634CBDE5D52.twpfa46n,google,organic,NULL,2/7/20 22:03,50:00.0,05603372-6333-4a70-9a0e-ac1b4f8b4060,Y,N,8.8118E+17,eshopper,Pageview,28:00.0,Product,50,34,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N
36F8E4535E527710A0D17634CBDE5D52.twpfa46n,google,organic,NULL,2/7/20 22:03,50:00.0,05603372-6333-4a70-9a0e-ac1b4f8b4060,Y,N,8.8118E+17,eshopper,Pageview,29:00.0,Product,51,32,1,60,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N
36F8E4535E527710A0D17634CBDE5D52.twpfa46n,google,organic,NULL,2/7/20 22:03,50:00.0,05603372-6333-4a70-9a0e-ac1b4f8b4060,Y,N,8.8118E+17,eshopper,Pageview,30:00.0,Product,52,31,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N
36F8E4535E527710A0D17634CBDE5D52.twpfa46n,google,organic,NULL,2/7/20 22:03,50:00.0,05603372-6333-4a70-9a0e-ac1b4f8b4060,Y,N,8.8118E+17,eshopper,Pageview,30:00.0,Category,53,30,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N
36F8E4535E527710A0D17634CBDE5D52.twpfa46n,google,organic,NULL,2/7/20 22:03,50:00.0,05603372-6333-4a70-9a0e-ac1b4f8b4060,Y,N,8.8118E+17,eshopper,Pageview,31:00.0,Category,54,29,1,180,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N
36F8E4535E527710A0D17634CBDE5D52.twpfa46n,google,organic,NULL,2/7/20 22:03,50:00.0,05603372-6333-4a70-9a0e-ac1b4f8b4060,Y,N,8.8118E+17,eshopper,Pageview,34:00.0,Product,55,28,1,60,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N
36F8E4535E527710A0D17634CBDE5D52.twpfa46n,google,organic,NULL,2/7/20 22:03,50:00.0,05603372-6333-4a70-9a0e-ac1b4f8b4060,Y,N,8.8118E+17,eshopper,Pageview,35:00.0,Product,57,26,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N
36F8E4535E527710A0D17634CBDE5D52.twpfa46n,google,organic,NULL,2/7/20 22:03,50:00.0,05603372-6333-4a70-9a0e-ac1b4f8b4060,Y,N,8.8118E+17,eshopper,Pageview,35:00.0,Cart,56,27,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N
36F8E4535E527710A0D17634CBDE5D52.twpfa46n,google,organic,NULL,2/7/20 22:03,50:00.0,05603372-6333-4a70-9a0e-ac1b4f8b4060,Y,N,8.8118E+17,eshopper,Pageview,36:00.0,Cart,58,25,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N
36F8E4535E527710A0D17634CBDE5D52.twpfa46n,google,organic,NULL,2/7/20 22:03,50:00.0,05603372-6333-4a70-9a0e-ac1b4f8b4060,Y,N,8.8118E+17,eshopper,Pageview,36:00.0,Category,59,24,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N
36F8E4535E527710A0D17634CBDE5D52.twpfa46n,google,organic,NULL,2/7/20 22:03,50:00.0,05603372-6333-4a70-9a0e-ac1b4f8b4060,Y,N,8.8118E+17,eshopper,Pageview,38:00.0,Cart,60,23,1,60,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N
36F8E4535E527710A0D17634CBDE5D52.twpfa46n,google,organic,NULL,2/7/20 22:03,50:00.0,05603372-6333-4a70-9a0e-ac1b4f8b4060,Y,N,8.8118E+17,eshopper,Pageview,39:00.0,Checkout,61,22,1,120,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N
36F8E4535E527710A0D17634CBDE5D52.twpfa46n,google,organic,NULL,2/7/20 22:03,50:00.0,05603372-6333-4a70-9a0e-ac1b4f8b4060,Y,N,8.8118E+17,eshopper,Pageview,41:00.0,Cart,62,19,3,20,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N
36F8E4535E527710A0D17634CBDE5D52.twpfa46n,google,organic,NULL,2/7/20 22:03,50:00.0,05603372-6333-4a70-9a0e-ac1b4f8b4060,Y,N,8.8118E+17,eshopper,Pageview,41:00.0,Product,63,21,3,20,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N
36F8E4535E527710A0D17634CBDE5D52.twpfa46n,google,organic,NULL,2/7/20 22:03,50:00.0,05603372-6333-4a70-9a0e-ac1b4f8b4060,Y,N,8.8118E+17,eshopper,Pageview,41:00.0,Product,64,20,3,20,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N
36F8E4535E527710A0D17634CBDE5D52.twpfa46n,google,organic,NULL,2/7/20 22:03,50:00.0,05603372-6333-4a70-9a0e-ac1b4f8b4060,Y,N,8.8118E+17,eshopper,Pageview,42:00.0,Cart,65,18,3,20,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N
36F8E4535E527710A0D17634CBDE5D52.twpfa46n,google,organic,NULL,2/7/20 22:03,50:00.0,05603372-6333-4a70-9a0e-ac1b4f8b4060,Y,N,8.8118E+17,eshopper,Pageview,42:00.0,Cart,66,17,3,20,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N
36F8E4535E527710A0D17634CBDE5D52.twpfa46n,google,organic,NULL,2/7/20 22:03,50:00.0,05603372-6333-4a70-9a0e-ac1b4f8b4060,Y,N,8.8118E+17,eshopper,Pageview,42:00.0,Cart,67,16,3,20,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N
36F8E4535E527710A0D17634CBDE5D52.twpfa46n,google,organic,NULL,2/7/20 22:03,50:00.0,05603372-6333-4a70-9a0e-ac1b4f8b4060,Y,N,8.8118E+17,eshopper,Pageview,43:00.0,Cart,68,15,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N
36F8E4535E527710A0D17634CBDE5D52.twpfa46n,google,organic,NULL,2/7/20 22:03,50:00.0,05603372-6333-4a70-9a0e-ac1b4f8b4060,Y,N,8.8118E+17,eshopper,Pageview,43:00.0,MyAccount,69,13,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N
36F8E4535E527710A0D17634CBDE5D52.twpfa46n,google,organic,NULL,2/7/20 22:03,50:00.0,05603372-6333-4a70-9a0e-ac1b4f8b4060,Y,N,8.8118E+17,eshopper,Pageview,43:00.0,Cart,70,12,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N
36F8E4535E527710A0D17634CBDE5D52.twpfa46n,google,organic,NULL,2/7/20 22:03,50:00.0,05603372-6333-4a70-9a0e-ac1b4f8b4060,Y,N,8.8118E+17,eshopper,Pageview,43:00.0,Cart,71,14,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N
36F8E4535E527710A0D17634CBDE5D52.twpfa46n,google,organic,NULL,2/7/20 22:03,50:00.0,05603372-6333-4a70-9a0e-ac1b4f8b4060,Y,N,8.8118E+17,eshopper,Pageview,44:00.0,Cart,72,11,6,10,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N
36F8E4535E527710A0D17634CBDE5D52.twpfa46n,google,organic,NULL,2/7/20 22:03,50:00.0,05603372-6333-4a70-9a0e-ac1b4f8b4060,Y,N,8.8118E+17,eshopper,Pageview,44:00.0,Cart,73,10,6,10,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N
36F8E4535E527710A0D17634CBDE5D52.twpfa46n,google,organic,NULL,2/7/20 22:03,50:00.0,05603372-6333-4a70-9a0e-ac1b4f8b4060,Y,N,8.8118E+17,eshopper,Pageview,44:00.0,Cart,74,6,6,10,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N
36F8E4535E527710A0D17634CBDE5D52.twpfa46n,google,organic,NULL,2/7/20 22:03,50:00.0,05603372-6333-4a70-9a0e-ac1b4f8b4060,Y,N,8.8118E+17,eshopper,Pageview,44:00.0,Cart,75,9,6,10,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N
36F8E4535E527710A0D17634CBDE5D52.twpfa46n,google,organic,NULL,2/7/20 22:03,50:00.0,05603372-6333-4a70-9a0e-ac1b4f8b4060,Y,N,8.8118E+17,eshopper,Pageview,44:00.0,Cart,76,8,6,10,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N
36F8E4535E527710A0D17634CBDE5D52.twpfa46n,google,organic,NULL,2/7/20 22:03,50:00.0,05603372-6333-4a70-9a0e-ac1b4f8b4060,Y,N,8.8118E+17,eshopper,Pageview,44:00.0,Cart,77,7,6,10,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N
36F8E4535E527710A0D17634CBDE5D52.twpfa46n,google,organic,NULL,2/7/20 22:03,50:00.0,05603372-6333-4a70-9a0e-ac1b4f8b4060,Y,N,8.8118E+17,eshopper,Pageview,45:00.0,Checkout,78,5,1,240,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N
36F8E4535E527710A0D17634CBDE5D52.twpfa46n,google,organic,NULL,2/7/20 22:03,50:00.0,05603372-6333-4a70-9a0e-ac1b4f8b4060,Y,N,8.8118E+17,eshopper,Pageview,49:00.0,Other,80,3,3,20,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N
36F8E4535E527710A0D17634CBDE5D52.twpfa46n,google,organic,NULL,2/7/20 22:03,50:00.0,05603372-6333-4a70-9a0e-ac1b4f8b4060,Y,N,8.8118E+17,eshopper,Pageview,49:00.0,Homepage,79,4,3,20,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N
36F8E4535E527710A0D17634CBDE5D52.twpfa46n,google,organic,NULL,2/7/20 22:03,50:00.0,05603372-6333-4a70-9a0e-ac1b4f8b4060,Y,N,8.8118E+17,eshopper,Pageview,49:00.0,Category,81,2,3,20,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N
36F8E4535E527710A0D17634CBDE5D52.twpfa46n,google,organic,NULL,2/7/20 22:03,50:00.0,05603372-6333-4a70-9a0e-ac1b4f8b4060,Y,N,8.8118E+17,eshopper,Pageview,50:00.0,Homepage,82,1,1,60,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N
5F79E9173FF3301D2A477A672962271D.twpfa43n,google,cpc,å“ç‰Œå­—,2/7/20 22:04,57:00.0,c6cfdb51-c55e-4bc1-8646-5699f7202957,N,N,anonymous,anonymous,Pageview,04:00.0,Homepage,1,45,1,60,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y
5F79E9173FF3301D2A477A672962271D.twpfa43n,google,cpc,å“ç‰Œå­—,2/7/20 22:04,57:00.0,c6cfdb51-c55e-4bc1-8646-5699f7202957,N,N,anonymous,anonymous,Pageview,05:00.0,Category,2,44,1,60,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y
5F79E9173FF3301D2A477A672962271D.twpfa43n,google,cpc,å“ç‰Œå­—,2/7/20 22:04,57:00.0,c6cfdb51-c55e-4bc1-8646-5699f7202957,N,N,anonymous,anonymous,Pageview,06:00.0,Category,3,43,2,30,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y
5F79E9173FF3301D2A477A672962271D.twpfa43n,google,cpc,å“ç‰Œå­—,2/7/20 22:04,57:00.0,c6cfdb51-c55e-4bc1-8646-5699f7202957,N,N,anonymous,anonymous,Pageview,06:00.0,Category,4,42,2,30,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y
5F79E9173FF3301D2A477A672962271D.twpfa43n,google,cpc,å“ç‰Œå­—,2/7/20 22:04,57:00.0,c6cfdb51-c55e-4bc1-8646-5699f7202957,N,N,anonymous,anonymous,Pageview,07:00.0,Category,5,39,3,20,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y
5F79E9173FF3301D2A477A672962271D.twpfa43n,google,cpc,å“ç‰Œå­—,2/7/20 22:04,57:00.0,c6cfdb51-c55e-4bc1-8646-5699f7202957,N,N,anonymous,anonymous,Pageview,07:00.0,Category,6,41,3,20,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y
5F79E9173FF3301D2A477A672962271D.twpfa43n,google,cpc,å“ç‰Œå­—,2/7/20 22:04,57:00.0,c6cfdb51-c55e-4bc1-8646-5699f7202957,N,N,anonymous,anonymous,Pageview,07:00.0,Product,7,40,3,20,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y
5F79E9173FF3301D2A477A672962271D.twpfa43n,google,cpc,å“ç‰Œå­—,2/7/20 22:04,57:00.0,c6cfdb51-c55e-4bc1-8646-5699f7202957,N,N,anonymous,anonymous,Pageview,08:00.0,Product,8,38,1,120,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y
5F79E9173FF3301D2A477A672962271D.twpfa43n,google,cpc,å“ç‰Œå­—,2/7/20 22:04,57:00.0,c6cfdb51-c55e-4bc1-8646-5699f7202957,N,N,anonymous,anonymous,Pageview,10:00.0,Product,10,36,2,30,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y
5F79E9173FF3301D2A477A672962271D.twpfa43n,google,cpc,å“ç‰Œå­—,2/7/20 22:04,57:00.0,c6cfdb51-c55e-4bc1-8646-5699f7202957,N,N,anonymous,anonymous,Pageview,10:00.0,Product,9,37,2,30,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y
5F79E9173FF3301D2A477A672962271D.twpfa43n,google,cpc,å“ç‰Œå­—,2/7/20 22:04,57:00.0,c6cfdb51-c55e-4bc1-8646-5699f7202957,N,N,anonymous,anonymous,Pageview,12:00.0,Product,11,35,1,60,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y
5F79E9173FF3301D2A477A672962271D.twpfa43n,google,cpc,å“ç‰Œå­—,2/7/20 22:04,57:00.0,c6cfdb51-c55e-4bc1-8646-5699f7202957,N,N,anonymous,anonymous,Pageview,13:00.0,Category,13,33,3,20,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y
5F79E9173FF3301D2A477A672962271D.twpfa43n,google,cpc,å“ç‰Œå­—,2/7/20 22:04,57:00.0,c6cfdb51-c55e-4bc1-8646-5699f7202957,N,N,anonymous,anonymous,Pageview,13:00.0,Category,12,34,3,20,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y
5F79E9173FF3301D2A477A672962271D.twpfa43n,google,cpc,å“ç‰Œå­—,2/7/20 22:04,57:00.0,c6cfdb51-c55e-4bc1-8646-5699f7202957,N,N,anonymous,anonymous,Pageview,13:00.0,Product,14,32,3,20,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y
5F79E9173FF3301D2A477A672962271D.twpfa43n,google,cpc,å“ç‰Œå­—,2/7/20 22:04,57:00.0,c6cfdb51-c55e-4bc1-8646-5699f7202957,N,N,anonymous,anonymous,Pageview,15:00.0,Category,15,31,1,1680,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y
5F79E9173FF3301D2A477A672962271D.twpfa43n,google,cpc,å“ç‰Œå­—,2/7/20 22:04,57:00.0,c6cfdb51-c55e-4bc1-8646-5699f7202957,N,N,anonymous,anonymous,Pageview,43:00.0,Category,16,30,2,30,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y
5F79E9173FF3301D2A477A672962271D.twpfa43n,google,cpc,å“ç‰Œå­—,2/7/20 22:04,57:00.0,c6cfdb51-c55e-4bc1-8646-5699f7202957,N,N,anonymous,anonymous,Pageview,43:00.0,Category,17,29,2,30,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y
5F79E9173FF3301D2A477A672962271D.twpfa43n,google,cpc,å“ç‰Œå­—,2/7/20 22:04,57:00.0,c6cfdb51-c55e-4bc1-8646-5699f7202957,N,N,anonymous,anonymous,Pageview,44:00.0,Product,18,28,1,60,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y
5F79E9173FF3301D2A477A672962271D.twpfa43n,google,cpc,å“ç‰Œå­—,2/7/20 22:04,57:00.0,c6cfdb51-c55e-4bc1-8646-5699f7202957,N,N,anonymous,anonymous,Pageview,45:00.0,Category,20,25,5,12,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y
5F79E9173FF3301D2A477A672962271D.twpfa43n,google,cpc,å“ç‰Œå­—,2/7/20 22:04,57:00.0,c6cfdb51-c55e-4bc1-8646-5699f7202957,N,N,anonymous,anonymous,Pageview,45:00.0,Category,19,24,5,12,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y
5F79E9173FF3301D2A477A672962271D.twpfa43n,google,cpc,å“ç‰Œå­—,2/7/20 22:04,57:00.0,c6cfdb51-c55e-4bc1-8646-5699f7202957,N,N,anonymous,anonymous,Pageview,45:00.0,Category,21,26,5,12,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y
5F79E9173FF3301D2A477A672962271D.twpfa43n,google,cpc,å“ç‰Œå­—,2/7/20 22:04,57:00.0,c6cfdb51-c55e-4bc1-8646-5699f7202957,N,N,anonymous,anonymous,Pageview,45:00.0,Category,22,27,5,12,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y
5F79E9173FF3301D2A477A672962271D.twpfa43n,google,cpc,å“ç‰Œå­—,2/7/20 22:04,57:00.0,c6cfdb51-c55e-4bc1-8646-5699f7202957,N,N,anonymous,anonymous,Pageview,45:00.0,Category,23,23,5,12,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y
5F79E9173FF3301D2A477A672962271D.twpfa43n,google,cpc,å“ç‰Œå­—,2/7/20 22:04,57:00.0,c6cfdb51-c55e-4bc1-8646-5699f7202957,N,N,anonymous,anonymous,Pageview,46:00.0,Category,24,20,3,20,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y
5F79E9173FF3301D2A477A672962271D.twpfa43n,google,cpc,å“ç‰Œå­—,2/7/20 22:04,57:00.0,c6cfdb51-c55e-4bc1-8646-5699f7202957,N,N,anonymous,anonymous,Pageview,46:00.0,Category,25,21,3,20,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y
5F79E9173FF3301D2A477A672962271D.twpfa43n,google,cpc,å“ç‰Œå­—,2/7/20 22:04,57:00.0,c6cfdb51-c55e-4bc1-8646-5699f7202957,N,N,anonymous,anonymous,Pageview,46:00.0,Category,26,22,3,20,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y
5F79E9173FF3301D2A477A672962271D.twpfa43n,google,cpc,å“ç‰Œå­—,2/7/20 22:04,57:00.0,c6cfdb51-c55e-4bc1-8646-5699f7202957,N,N,anonymous,anonymous,Pageview,47:00.0,Category,27,19,1,60,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y
5F79E9173FF3301D2A477A672962271D.twpfa43n,google,cpc,å“ç‰Œå­—,2/7/20 22:04,57:00.0,c6cfdb51-c55e-4bc1-8646-5699f7202957,N,N,anonymous,anonymous,Pageview,48:00.0,Product,28,18,1,120,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y
5F79E9173FF3301D2A477A672962271D.twpfa43n,google,cpc,å“ç‰Œå­—,2/7/20 22:04,57:00.0,c6cfdb51-c55e-4bc1-8646-5699f7202957,N,N,anonymous,anonymous,Pageview,50:00.0,Category,29,13,5,12,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y
5F79E9173FF3301D2A477A672962271D.twpfa43n,google,cpc,å“ç‰Œå­—,2/7/20 22:04,57:00.0,c6cfdb51-c55e-4bc1-8646-5699f7202957,N,N,anonymous,anonymous,Pageview,50:00.0,Register,30,17,5,12,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y
5F79E9173FF3301D2A477A672962271D.twpfa43n,google,cpc,å“ç‰Œå­—,2/7/20 22:04,57:00.0,c6cfdb51-c55e-4bc1-8646-5699f7202957,N,N,anonymous,anonymous,Pageview,50:00.0,Category,31,16,5,12,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y
5F79E9173FF3301D2A477A672962271D.twpfa43n,google,cpc,å“ç‰Œå­—,2/7/20 22:04,57:00.0,c6cfdb51-c55e-4bc1-8646-5699f7202957,N,N,anonymous,anonymous,Pageview,50:00.0,Other,32,15,5,12,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y
5F79E9173FF3301D2A477A672962271D.twpfa43n,google,cpc,å“ç‰Œå­—,2/7/20 22:04,57:00.0,c6cfdb51-c55e-4bc1-8646-5699f7202957,N,N,anonymous,anonymous,Pageview,50:00.0,SearchResult,33,14,5,12,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y
5F79E9173FF3301D2A477A672962271D.twpfa43n,google,cpc,å“ç‰Œå­—,2/7/20 22:04,57:00.0,c6cfdb51-c55e-4bc1-8646-5699f7202957,N,N,anonymous,anonymous,Pageview,51:00.0,Category,34,12,1,60,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y
5F79E9173FF3301D2A477A672962271D.twpfa43n,google,cpc,å“ç‰Œå­—,2/7/20 22:04,57:00.0,c6cfdb51-c55e-4bc1-8646-5699f7202957,N,N,anonymous,anonymous,Pageview,52:00.0,Category,35,11,1,60,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y
5F79E9173FF3301D2A477A672962271D.twpfa43n,google,cpc,å“ç‰Œå­—,2/7/20 22:04,57:00.0,c6cfdb51-c55e-4bc1-8646-5699f7202957,N,N,anonymous,anonymous,Pageview,53:00.0,Category,36,10,1,120,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y
5F79E9173FF3301D2A477A672962271D.twpfa43n,google,cpc,å“ç‰Œå­—,2/7/20 22:04,57:00.0,c6cfdb51-c55e-4bc1-8646-5699f7202957,N,N,anonymous,anonymous,Pageview,55:00.0,Category,37,9,3,20,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y
5F79E9173FF3301D2A477A672962271D.twpfa43n,google,cpc,å“ç‰Œå­—,2/7/20 22:04,57:00.0,c6cfdb51-c55e-4bc1-8646-5699f7202957,N,N,anonymous,anonymous,Pageview,55:00.0,Category,38,8,3,20,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y
